,SHELL ID#,Molding Date,Inspection date,Mold station #,Number of ribs,Mold type,Shell diameter,Tank Type,Resin Type,Total Sprayers Worked,Rework
1971,90806101433 A,2023-10-12,2023-10-16,7.0,1.0,02-Steel,8.0,09-DW-FW,09- DION 490-28 SUMMER,1,0.0
1972,90806101433 B,2023-10-12,2023-10-16,7.0,1.0,02-Steel,8.0,09-DW-FW,09- DION 490-28 SUMMER,1,0.0
1973,908221931 A,2023-10-12,2023-10-16,1.0,3.0,02-Steel,8.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1974,908221931 B,2023-10-12,2023-10-16,1.0,3.0,02-Steel,8.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1975,908221931 C,2023-10-12,2023-10-16,1.0,6.0,02-Steel,8.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1976,91010389 A,2023-10-05,2023-10-16,3.0,9.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1977,91010389 B,2023-10-05,2023-10-16,2.0,9.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1978,91010418 C,2023-10-05,2023-10-16,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.49
1979,91009575 A,2023-10-12,2023-10-16,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
1980,91009575 C,2023-10-12,2023-10-16,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
1981,904038071223 A,2023-10-12,2023-10-16,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.02
1982,904038071223 B,2023-10-12,2023-10-16,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.02
1983,91009575 B,2023-10-12,2023-10-16,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.2
1984,91009574 B,2023-10-12,2023-10-16,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1985,91009574 C,2023-10-12,2023-10-16,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1986,908061101434 B,2023-10-13,2023-10-16,,,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1987,91009574 A,2023-10-12,2023-10-16,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.92
1988,91010478 B,2023-10-16,2023-10-17,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.16
1989,908061101434 A,2023-10-13,2023-10-17,,,02-Steel,8.0,09-DW-FW,09- DION 490-28 SUMMER,1,0.0
1990,91010478 A,2023-10-16,2023-10-17,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.22
1991,91010481 A,2023-10-16,2023-10-17,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.1199
1992,908221939 A,2023-10-16,2023-10-17,1.0,10.0,02-Steel,8.0,02-SW-UL/ULC,AOC RESIN,1,0.0
1993,908221939 B,2023-10-16,2023-10-17,1.0,9.0,02-Steel,8.0,02-SW-UL/ULC,AOC RESIN,1,0.0
1994,91010479 B,2023-10-16,2023-10-17,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0
1995,91010481 B,2023-10-16,2023-10-17,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.51
1996,91010479 A,2023-10-16,2023-10-17,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.67
1997,91010486 A,2023-10-17,2023-10-18,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.15
1998,91010486 B,2023-10-17,2023-10-18,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.32
1999,91010487 B,2023-10-16,2023-10-18,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,2,0.16
2000,91010483 C,2023-10-17,2023-10-18,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.3
2001,91010483 A,2023-10-17,2023-10-18,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.44
2002,908221397A,2023-10-17,2023-10-18,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,05-DW-UL/ULC,1,0.19
2003,91010480 A,2023-10-17,2023-10-18,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0
2004,91010487 A,2023-10-17,2023-10-18,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.67
2005,91010483 B,2023-10-17,2023-10-19,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.15
2006,908221397 B,2023-10-18,2023-10-19,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.58
2007,91010480 B,2023-10-17,2023-10-19,5.0,4.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.28
2008,91010485 B,2023-10-17,2023-10-19,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.16
2009,91010482 A,2023-10-17,2023-10-19,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.15
2010,904038071224 B,2023-10-17,2023-10-19,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2011,904038071224 B,2023-10-17,2023-10-19,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2012,91010485 A,2023-10-17,2023-10-19,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.59
2013,91010482 C,2023-10-18,2023-10-20,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2014,91010482 B,2023-10-18,2023-10-20,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.0
2015,908221975 A,2023-10-18,2023-10-20,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2016,91010454 C,2023-10-19,2023-10-23,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
2017,91010454 A,2023-10-18,2023-10-23,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
2018,91010387 A,2023-10-19,2023-10-23,5.0,14.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2019,908221975 B,2023-10-19,2023-10-23,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.34
2020,91010387 C,2023-10-19,2023-10-23,2.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,2,0.0
2021,91010454 B,2023-10-19,2023-10-23,5.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.69
2022,91010513 B,2023-10-19,2023-10-23,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.56
2023,91010419 A,2023-10-11,2023-10-23,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0138
2024,91010419 B,2023-10-12,2023-10-23,2.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.79
2025,91010387 A,2023-10-19,2023-10-24,5.0,14.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2026,91010419 C,2023-10-19,2023-10-24,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,3,0.25
2027,91010507 A,2023-10-19,2023-10-24,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.96
2028,91010421 A,2023-10-18,2023-10-24,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2029,91010513 A,2023-10-19,2023-10-25,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0333
2030,91010454 D,2023-10-19,2023-10-25,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.044800000000000006
2031,91010518 C,2023-10-23,2023-10-25,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
2032,908221976 B,2023-10-23,2023-10-25,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.78
2033,908061101435 B,2023-10-23,2023-10-25,6.0,1.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2034,908221976 C,2023-10-23,2023-10-25,1.0,11.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.78
2035,91010519 B,2023-10-24,2023-10-25,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.24
2036,908221976 A,2023-10-23,2023-10-25,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.013600000000000001
2037,908061101435 A,2023-10-17,2023-10-25,6.0,1.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.68
2038,91010518 B,2023-10-23,2023-10-25,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0876
2039,91010421 B,2023-10-18,2023-10-25,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.06
2040,91010506 A,,2023-10-26,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.67
2041,91010506 B,2023-10-24,2023-10-26,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0969
2042,91010453 C,2023-10-24,2023-10-26,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.03
2043,91010519A,2023-10-23,2023-10-26,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.3
2044,91010514A,2023-10-24,2023-10-26,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2045,90400135A,2023-10-20,2023-10-26,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2046,90400135B,2023-10-20,2023-10-26,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.02
2047,91010512B,2023-10-25,2023-10-26,2.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.42
2048,91010512 A,2023-10-25,2023-10-27,3.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.13
2049,91010508 B,2023-10-25,2023-10-27,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2050,91010453 A,2023-10-23,2023-10-30,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2051,91010517 B,,2023-10-30,5.0,13.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2052,91010517 A,2023-10-28,2023-10-30,5.0,14.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2053,91010453 B,2023-10-23,2023-10-30,5.0,13.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.022099999999999998
2054,91010508 C,2023-10-25,2023-10-30,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.3
2055,91010508 A,2023-10-25,2023-10-30,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.15
2056,91010511 B,2023-10-26,2023-10-30,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1174
2057,91010511A,2023-10-26,2023-10-30,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0866
2058,91010510B,2023-10-27,2023-10-30,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2059,91010510A,2023-10-27,2023-10-30,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2060,91010518 A,,2023-10-31,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1065
2061,91010507 B,2023-10-23,2023-10-31,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0667
2062,91010484 A,2023-10-30,2023-10-31,3.0,1.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0861
2063,91010484 C,2023-10-30,2023-10-31,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,2,0.3
2064,908221979B,2023-10-26,2023-10-31,1.0,9.0,02-Steel,8.0,02-SW-UL/ULC,AOC RESIN,1,0.34
2065,908221979A,2023-10-26,2023-10-31,1.0,9.0,02-Steel,8.0,02-SW-UL/ULC,AOC RESIN,1,0.23
2066,908221979C,2023-10-25,2023-10-31,1.0,5.0,02-Steel,8.0,02-SW-UL/ULC,AOC RESIN,1,0.34
2067,91010515B,2023-10-30,2023-10-31,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.044500000000000005
2068,91010515A,2023-10-30,2023-10-31,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.024399999999999998
2069,91010510 C,2023-10-30,2023-10-31,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.111
2070,91010421 C,2023-10-30,2023-11-01,3.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,0,0.1349
2071,91010484 B,2023-10-30,2023-11-01,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.1325
2072,91010555 B,2023-10-31,2023-11-01,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.1343
2073,91010575A,2023-10-30,2023-11-01,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.37
2074,91010555A,2023-10-31,2023-11-01,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.93
2075,91010465A,2023-10-25,2023-11-01,5.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.08
2076,91010465B,2023-10-23,2023-11-01,4.0,11.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0274
2077,91010575-B,2023-10-23,2023-11-01,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.71
2078,91010574 A,2023-11-01,2023-11-02,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.28
2079,91010574 B,2023-11-01,2023-11-02,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
2080,91010509 A,2023-10-25,2023-11-02,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.52
2081,91010509 C,2023-10-26,2023-11-02,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2082,91010573 A,2023-11-01,2023-11-02,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.47
2083,91010573 B,2023-11-01,2023-11-02,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.015300000000000001
2084,91010577 A,,2023-11-03,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2085,91010514 B,2023-10-25,2023-11-06,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0294
2086,91010579 B,2023-11-02,2023-11-06,5.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.43
2087,91010509 B,2023-10-26,2023-11-06,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0703
2088,91010577 C,2023-11-01,2023-11-06,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0126
2089,91010571 A,2023-11-02,2023-11-06,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2090,91010577 B,2023-11-01,2023-11-06,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2091,9101057 B,2023-11-02,2023-11-06,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.037599999999999995
2092,91010572B,2023-11-02,2023-11-06,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0529
2093,91010576B,2023-11-02,2023-11-06,5.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
2094,91010572A,2023-11-02,2023-11-06,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2095,908061101436B,2023-11-02,2023-11-06,7.0,1.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2096,908061101436A,2023-11-03,2023-11-06,7.0,1.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2097,91010580 B ,2023-11-06,2023-11-07,4.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.056600000000000004
2098,91010580 A,2023-11-06,2023-11-07,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0513
2099,91010578 A,2023-11-05,2023-11-07,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.3
2100,91010578 C,2023-11-06,2023-11-07,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.15
2101,91010592A,2023-11-06,2023-11-07,5.0,16.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.22
2102,91010593C,2023-11-06,2023-11-07,4.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2103,91010593D,2023-11-06,2023-11-07,3.0,9.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
2104,91010593A,2023-11-07,2023-11-07,4.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2105,91010593B,2023-11-07,2023-11-07,3.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2106,91010556B,2023-10-31,2023-11-07,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.2
2107,91010592B,2023-11-07,2023-11-07,5.0,16.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,2,0.11
2108,91010593 E,2023-11-06,2023-11-07,4.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2109,91010578 B,2023-11-06,2023-11-08,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2110,91010556 A,2023-10-31,2023-11-08,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.74
2111,91010560 A,2023-10-31,2023-11-08,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.15
2112,91010594 B,2023-10-31,2023-11-08,3.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2113,91010560 B,2023-10-30,2023-11-08,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.89
2114,91010592C,2023-11-06,2023-11-08,5.0,13.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.13
2115,91010594A,2023-11-07,2023-11-08,2.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2116,91010594C,2023-11-06,2023-11-08,2.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2117,91010594 D,2023-11-08,2023-11-09,4.0,9.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2118,91010594 E,2023-11-08,2023-11-09,3.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2119,91010560 C,2023-11-06,2023-11-09,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0259
2120,91010626 D,2023-11-08,2023-11-09,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0471
2121,91010626 C,2023-11-08,2023-11-09,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.88
2122,91010626B,2023-11-08,2023-11-09,5.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.86
2123,91010596A,2023-11-09,2023-11-09,4.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2124,91010630A,2023-11-08,2023-11-09,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.74
2125,91010626 A,2023-11-02,2023-11-10,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2126,91010631 B,2023-11-09,2023-11-10,3.0,0.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2127,91010579 A,2023-11-09,2023-11-10,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
2128,91010630 B,2023-11-09,2023-11-10,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0739
2129,91010576 A,2023-11-02,2023-11-11,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.64
2130,908222020 B,2023-11-10,2023-11-11,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.23
2131,908222020 A,2023-11-10,2023-11-11,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.42
2132,91010631 A,2023-11-09,2023-11-11,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
2133,91010563 A,2023-11-09,2023-11-11,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.24
2134,91010561B,2023-11-09,2023-11-11,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.3
2135,91010561C,2023-11-10,2023-11-11,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.22
2136,91010557 B,2023-11-10,2023-11-14,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.012199999999999999
2137,91010557 A,2023-11-10,2023-11-14,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.1274
2138,91010561 A,2023-11-09,2023-11-14,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0104
2139,91010562 A,2023-11-09,2023-11-14,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.74
2140,91010562 C,2023-11-10,2023-11-14,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0385
2141,91010558 B,2023-11-11,2023-11-14,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0834
2142,91010558 A,2023-11-11,2023-11-14,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.0288
2143,91010562B,2023-11-10,2023-11-14,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.15
2144,908222023A,2023-11-10,2023-11-14,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.6
2145,91010559A,2023-11-11,2023-11-14,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.19
2146,908222023B,2023-11-14,2023-11-14,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1586
2147,91010596B,2023-11-14,2023-11-14,4.0,10.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
2148,91010559B,2023-11-11,2023-11-14,5.0,7.0,02-Steel,10.0,05-DW-UL/ULC,AOC RESIN,1,0.41
2149,91010632 B,2023-11-11,2023-11-15,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0371
2150,91010632 A,2023-11-11,2023-11-15,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0438
2151,91010650 A,2023-11-11,2023-11-15,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1628
2152,91010632 C,2023-11-14,2023-11-15,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0103
2153,91010596C,2023-11-08,2023-11-15,2.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2154,91010596D,2023-11-10,2023-11-15,4.0,9.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
2155,91010650C,2023-11-14,2023-11-15,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.34
2156,91010657B,2023-11-14,2023-11-15,4.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.28
2157,91010657A,2023-11-14,2023-11-15,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.41
2158,91010596E,2023-11-08,2023-11-15,2.0,8.0,02-Steel,10.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
2159,91010658 A,2023-11-15,2023-11-16,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
2160,908222024 B,2023-11-15,2023-11-16,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.34
2161,908222024 A,2023-11-15,2023-11-16,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0146
2162,91010657 C,2023-11-15,2023-11-16,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
